seq_nota;cod_pdv;cod_caixa;cod_cliente;num_nota;dat_nota;flg_entrega;vlr_nota;vlr_dinheiro;vlr_tick;vlr_cartao
20794;1;3;2;20794;2014/07/03 00:00:00.000;N;459,0;0,0;0,0;0,0
20795;3;3;2;20795;2014/07/03 00:00:00.000;N;508,1;0,0;0,0;0,0
20796;1;2;6;20796;2014/07/03 00:00:00.000;N;1178,0;0,0;0,0;0,0
20797;3;2;4;20797;2014/07/03 00:00:00.000;N;683,25;0,0;0,0;0,0
20798;1;3;6;20798;2014/07/03 00:00:00.000;N;519,93;0,0;0,0;0,0
20799;3;2;6;20799;2014/07/03 00:00:00.000;N;1324,48;0,0;0,0;0,0
20800;2;1;4;20800;2014/07/03 00:00:00.000;N;1141,58;0,0;0,0;0,0
20801;3;3;4;20801;2014/07/03 00:00:00.000;N;1155,4;0,0;0,0;0,0
20802;2;2;2;20802;2014/07/03 00:00:00.000;N;1331,4;0,0;0,0;0,0
20803;1;2;1;20803;2014/07/03 00:00:00.000;N;1193,7;0,0;0,0;0,0
20804;1;3;5;20804;2014/07/03 00:00:00.000;N;1450,81;0,0;0,0;0,0
20805;3;1;5;20805;2014/07/03 00:00:00.000;N;1090,98;0,0;0,0;0,0
20806;1;3;6;20806;2014/07/03 00:00:00.000;N;1006,09;0,0;0,0;0,0
20807;3;3;1;20807;2014/07/03 00:00:00.000;N;996,0;0,0;0,0;0,0
20808;1;3;5;20808;2014/07/05 00:00:00.000;N;603,75;0,0;0,0;0,0
20809;3;2;2;20809;2014/07/05 00:00:00.000;N;806,6;0,0;0,0;0,0
20810;1;1;3;20810;2014/07/05 00:00:00.000;N;997,25;0,0;0,0;0,0
20811;1;1;3;20811;2014/07/05 00:00:00.000;N;1601,83;0,0;0,0;0,0
20812;3;2;6;20812;2014/07/05 00:00:00.000;N;737,88;0,0;0,0;0,0
20813;2;1;4;20813;2014/07/05 00:00:00.000;N;1111,8;0,0;0,0;0,0
20814;2;2;2;20814;2014/07/05 00:00:00.000;N;1294,0;0,0;0,0;0,0
20815;3;3;3;20815;2014/07/05 00:00:00.000;N;665,23;0,0;0,0;0,0
20816;2;3;6;20816;2014/07/05 00:00:00.000;N;593,81;0,0;0,0;0,0
20817;2;2;2;20817;2014/07/05 00:00:00.000;N;651,36;0,0;0,0;0,0
20818;1;1;6;20818;2014/07/05 00:00:00.000;N;903,6;0,0;0,0;0,0
20819;2;2;6;20819;2014/07/05 00:00:00.000;N;658,66;0,0;0,0;0,0
20820;1;3;2;20820;2014/07/05 00:00:00.000;N;1133,94;0,0;0,0;0,0
20821;2;3;2;20821;2014/07/05 00:00:00.000;N;937,33;0,0;0,0;0,0
20822;3;1;4;20822;2014/07/05 00:00:00.000;N;2163,88;0,0;0,0;0,0
20823;1;1;2;20823;2014/07/05 00:00:00.000;N;1390,93;0,0;0,0;0,0
20824;2;1;4;20824;2014/07/05 00:00:00.000;N;1188,0;0,0;0,0;0,0
20825;3;2;1;20825;2014/07/05 00:00:00.000;N;1002,14;0,0;0,0;0,0
20826;1;1;4;20826;2014/07/05 00:00:00.000;N;1090,85;0,0;0,0;0,0
20827;1;1;4;20827;2014/07/05 00:00:00.000;N;1064,58;0,0;0,0;0,0
20828;1;1;4;20828;2014/07/05 00:00:00.000;N;948,0;0,0;0,0;0,0
20829;2;2;5;20829;2014/07/05 00:00:00.000;N;1406,31;0,0;0,0;0,0
20830;1;2;6;20830;2014/07/05 00:00:00.000;N;1886,39;0,0;0,0;0,0
20831;1;1;1;20831;2014/07/05 00:00:00.000;N;1076,69;0,0;0,0;0,0
20832;2;2;3;20832;2014/07/05 00:00:00.000;N;976,6;0,0;0,0;0,0
20833;1;1;6;20833;2014/07/05 00:00:00.000;N;791,19;0,0;0,0;0,0
20834;3;3;3;20834;2014/07/05 00:00:00.000;N;1042,4;0,0;0,0;0,0
20835;3;2;4;20835;2014/07/05 00:00:00.000;N;2021,5;0,0;0,0;0,0
20836;1;1;6;20836;2014/07/05 00:00:00.000;N;657,05;0,0;0,0;0,0
20837;2;2;3;20837;2014/07/05 00:00:00.000;N;1213,64;0,0;0,0;0,0
20838;2;1;1;20838;2014/07/05 00:00:00.000;N;863,21;0,0;0,0;0,0
20839;1;3;4;20839;2014/07/05 00:00:00.000;N;1013,1;0,0;0,0;0,0
20840;2;2;3;20840;2014/07/05 00:00:00.000;N;954,63;0,0;0,0;0,0
20841;2;2;1;20841;2014/07/05 00:00:00.000;N;583,81;0,0;0,0;0,0
20842;1;3;3;20842;2014/07/05 00:00:00.000;N;972,6;0,0;0,0;0,0
20843;1;2;4;20843;2014/07/05 00:00:00.000;N;1438,93;0,0;0,0;0,0
20844;1;3;5;20844;2014/07/05 00:00:00.000;N;614,99;0,0;0,0;0,0
20845;1;1;5;20845;2014/07/05 00:00:00.000;N;529,98;0,0;0,0;0,0
20846;1;3;5;20846;2014/07/05 00:00:00.000;N;1237,7;0,0;0,0;0,0
20847;3;1;6;20847;2014/07/05 00:00:00.000;N;883,86;0,0;0,0;0,0
20848;3;1;5;20848;2014/07/05 00:00:00.000;N;2133,96;0,0;0,0;0,0
20849;3;2;4;20849;2014/07/05 00:00:00.000;N;1151,26;0,0;0,0;0,0
20850;1;3;3;20850;2014/07/05 00:00:00.000;N;1208,69;0,0;0,0;0,0
20851;3;3;6;20851;2014/07/05 00:00:00.000;N;606,73;0,0;0,0;0,0
20852;3;2;4;20852;2014/07/05 00:00:00.000;N;697,57;0,0;0,0;0,0
20853;1;1;3;20853;2014/07/05 00:00:00.000;N;1158,0;0,0;0,0;0,0
20854;1;1;6;20854;2014/07/05 00:00:00.000;N;971,0;0,0;0,0;0,0
20855;1;2;2;20855;2014/07/05 00:00:00.000;N;1495,64;0,0;0,0;0,0
20856;1;2;2;20856;2014/07/05 00:00:00.000;N;862,3;0,0;0,0;0,0
20857;1;2;1;20857;2014/07/05 00:00:00.000;N;1642,0;0,0;0,0;0,0
20858;1;2;5;20858;2014/07/05 00:00:00.000;N;1128,68;0,0;0,0;0,0
20859;1;1;1;20859;2014/07/05 00:00:00.000;N;825,5;0,0;0,0;0,0
20860;1;1;5;20860;2014/07/05 00:00:00.000;N;2118,7;0,0;0,0;0,0
20861;2;1;6;20861;2014/07/05 00:00:00.000;N;1546,1;0,0;0,0;0,0
20862;3;3;1;20862;2014/07/05 00:00:00.000;N;1368,44;0,0;0,0;0,0
20863;2;3;4;20863;2014/07/05 00:00:00.000;N;828,66;0,0;0,0;0,0
20864;1;1;2;20864;2014/07/05 00:00:00.000;N;1176,6;0,0;0,0;0,0
20865;1;1;6;20865;2014/07/05 00:00:00.000;N;1261,0;0,0;0,0;0,0
20866;1;1;1;20866;2014/07/05 00:00:00.000;N;762,83;0,0;0,0;0,0
20867;3;3;1;20867;2014/07/05 00:00:00.000;N;1168,63;0,0;0,0;0,0
20868;1;2;1;20868;2014/07/05 00:00:00.000;N;1480,82;0,0;0,0;0,0
20869;2;3;6;20869;2014/07/05 00:00:00.000;N;1354,79;0,0;0,0;0,0
20870;1;3;2;20870;2014/07/05 00:00:00.000;N;1084,42;0,0;0,0;0,0
20871;3;2;4;20871;2014/07/05 00:00:00.000;N;595,16;0,0;0,0;0,0
20872;1;2;4;20872;2014/07/05 00:00:00.000;N;1528,5;0,0;0,0;0,0
20873;2;3;2;20873;2014/07/05 00:00:00.000;N;1803,8;0,0;0,0;0,0
20874;3;2;2;20874;2014/07/05 00:00:00.000;N;601,83;0,0;0,0;0,0
20875;1;1;3;20875;2014/07/05 00:00:00.000;N;951,84;0,0;0,0;0,0
20876;2;2;6;20876;2014/07/05 00:00:00.000;N;1521,36;0,0;0,0;0,0
20877;1;1;6;20877;2014/07/05 00:00:00.000;N;966,9;0,0;0,0;0,0
20878;1;1;1;20878;2014/07/05 00:00:00.000;N;1083,71;0,0;0,0;0,0
20879;2;1;4;20879;2014/07/05 00:00:00.000;N;629,97;0,0;0,0;0,0
20880;3;1;3;20880;2014/07/05 00:00:00.000;N;2195,02;0,0;0,0;0,0
20881;2;3;6;20881;2014/07/05 00:00:00.000;N;1187,05;0,0;0,0;0,0
20882;2;1;6;20882;2014/07/05 00:00:00.000;N;1218,9;0,0;0,0;0,0
20883;3;3;2;20883;2014/07/05 00:00:00.000;N;1780,94;0,0;0,0;0,0
20884;3;2;2;20884;2014/07/05 00:00:00.000;N;1108,7;0,0;0,0;0,0
20885;3;1;5;20885;2014/07/05 00:00:00.000;N;1370,89;0,0;0,0;0,0
20886;2;3;3;20886;2014/07/05 00:00:00.000;N;921,1;0,0;0,0;0,0
20887;3;2;4;20887;2014/07/05 00:00:00.000;N;1553,11;0,0;0,0;0,0
20888;3;1;2;20888;2014/07/05 00:00:00.000;N;600,1;0,0;0,0;0,0
20889;3;1;3;20889;2014/07/05 00:00:00.000;N;1244,88;0,0;0,0;0,0
20890;3;2;5;20890;2014/07/05 00:00:00.000;N;705,44;0,0;0,0;0,0
20891;1;2;2;20891;2014/07/05 00:00:00.000;N;719,6;0,0;0,0;0,0
20892;3;3;1;20892;2014/07/05 00:00:00.000;N;2212,1;0,0;0,0;0,0
20893;1;3;6;20893;2014/07/05 00:00:00.000;N;1377,0;0,0;0,0;0,0
20894;1;2;5;20894;2014/07/05 00:00:00.000;N;495,95;0,0;0,0;0,0
20895;2;2;4;20895;2014/07/05 00:00:00.000;N;788,02;0,0;0,0;0,0
20896;2;3;4;20896;2014/07/05 00:00:00.000;N;735,98;0,0;0,0;0,0
20897;1;3;4;20897;2014/07/05 00:00:00.000;N;1358,1;0,0;0,0;0,0
20898;3;1;2;20898;2014/07/05 00:00:00.000;N;1140,0;0,0;0,0;0,0
20899;2;2;6;20899;2014/07/05 00:00:00.000;N;556,8;0,0;0,0;0,0
20900;1;3;2;20900;2014/07/05 00:00:00.000;N;837,87;0,0;0,0;0,0
20901;1;3;5;20901;2014/07/05 00:00:00.000;N;1488,4;0,0;0,0;0,0
20902;3;3;6;20902;2014/07/05 00:00:00.000;N;1105,71;0,0;0,0;0,0
20903;3;2;5;20903;2014/07/05 00:00:00.000;N;1948,6;0,0;0,0;0,0
20904;2;1;3;20904;2014/07/05 00:00:00.000;N;1008,9;0,0;0,0;0,0
20905;1;3;3;20905;2014/07/05 00:00:00.000;N;1583,3;0,0;0,0;0,0
20906;1;3;4;20906;2014/07/05 00:00:00.000;N;1339,93;0,0;0,0;0,0
20907;1;2;6;20907;2014/07/05 00:00:00.000;N;1190,84;0,0;0,0;0,0
20908;3;2;5;20908;2014/07/09 00:00:00.000;N;690,79;0,0;0,0;0,0
20909;2;2;5;20909;2014/07/09 00:00:00.000;N;1064,2;0,0;0,0;0,0
20910;3;2;6;20910;2014/07/09 00:00:00.000;N;659,87;0,0;0,0;0,0
20911;1;1;4;20911;2014/07/09 00:00:00.000;N;987,0;0,0;0,0;0,0
20912;2;2;1;20912;2014/07/09 00:00:00.000;N;1947,81;0,0;0,0;0,0
20913;3;3;3;20913;2014/07/09 00:00:00.000;N;1094,59;0,0;0,0;0,0
20914;1;2;1;20914;2014/07/09 00:00:00.000;N;807,84;0,0;0,0;0,0
20915;2;1;2;20915;2014/07/09 00:00:00.000;N;1104,77;0,0;0,0;0,0
20916;3;3;4;20916;2014/07/09 00:00:00.000;N;670,82;0,0;0,0;0,0
20917;1;3;3;20917;2014/07/09 00:00:00.000;N;706,99;0,0;0,0;0,0
20918;3;2;1;20918;2014/07/09 00:00:00.000;N;895,0;0,0;0,0;0,0
20919;3;2;2;20919;2014/07/09 00:00:00.000;N;1037,0;0,0;0,0;0,0
20920;2;1;5;20920;2014/07/09 00:00:00.000;N;1568,86;0,0;0,0;0,0
20921;1;3;5;20921;2014/07/09 00:00:00.000;N;1450,58;0,0;0,0;0,0
20922;2;1;6;20922;2014/07/09 00:00:00.000;N;1336,8;0,0;0,0;0,0
20923;3;1;6;20923;2014/07/09 00:00:00.000;N;927,93;0,0;0,0;0,0
20924;3;2;4;20924;2014/07/09 00:00:00.000;N;1030,35;0,0;0,0;0,0
20925;3;1;1;20925;2014/07/09 00:00:00.000;N;1696,6;0,0;0,0;0,0
20926;2;3;2;20926;2014/07/09 00:00:00.000;N;816,2;0,0;0,0;0,0
20927;3;2;1;20927;2014/07/09 00:00:00.000;N;1297,1;0,0;0,0;0,0
20928;1;3;6;20928;2014/07/09 00:00:00.000;N;1476,48;0,0;0,0;0,0
20929;1;2;6;20929;2014/07/09 00:00:00.000;N;464,0;0,0;0,0;0,0
20930;1;1;5;20930;2014/07/09 00:00:00.000;N;590,41;0,0;0,0;0,0
20931;3;3;1;20931;2014/07/09 00:00:00.000;N;1039,17;0,0;0,0;0,0
20932;3;2;4;20932;2014/07/09 00:00:00.000;N;739,0;0,0;0,0;0,0
20933;3;1;1;20933;2014/07/09 00:00:00.000;N;626,8;0,0;0,0;0,0
20934;2;1;4;20934;2014/07/09 00:00:00.000;N;440,29;0,0;0,0;0,0
20935;1;1;6;20935;2014/07/09 00:00:00.000;N;439,97;0,0;0,0;0,0
20936;1;3;6;20936;2014/07/09 00:00:00.000;N;1369,6;0,0;0,0;0,0
20937;3;3;5;20937;2014/07/09 00:00:00.000;N;758,0;0,0;0,0;0,0
20938;3;2;6;20938;2014/07/09 00:00:00.000;N;458,91;0,0;0,0;0,0
20939;1;1;3;20939;2014/07/09 00:00:00.000;N;1119,0;0,0;0,0;0,0
20940;1;3;4;20940;2014/07/09 00:00:00.000;N;783,6;0,0;0,0;0,0
20941;1;1;2;20941;2014/07/09 00:00:00.000;N;785,09;0,0;0,0;0,0
20942;2;1;5;20942;2014/07/09 00:00:00.000;N;1115,2;0,0;0,0;0,0
20943;2;3;2;20943;2014/07/09 00:00:00.000;N;987,0;0,0;0,0;0,0
20944;3;3;2;20944;2014/07/09 00:00:00.000;N;808,25;0,0;0,0;0,0
20945;1;2;2;20945;2014/07/09 00:00:00.000;N;1068,1;0,0;0,0;0,0
20946;2;1;2;20946;2014/07/09 00:00:00.000;N;1102,85;0,0;0,0;0,0
20947;1;3;1;20947;2014/07/09 00:00:00.000;N;812,2;0,0;0,0;0,0
20948;3;2;4;20948;2014/07/09 00:00:00.000;N;991,44;0,0;0,0;0,0
20949;3;3;3;20949;2014/07/09 00:00:00.000;N;774,4;0,0;0,0;0,0
20950;3;1;1;20950;2014/07/09 00:00:00.000;N;1223,3;0,0;0,0;0,0
20951;1;3;3;20951;2014/07/09 00:00:00.000;N;1061,01;0,0;0,0;0,0
20952;2;2;3;20952;2014/07/09 00:00:00.000;N;827,12;0,0;0,0;0,0
20953;3;3;6;20953;2014/07/09 00:00:00.000;N;590,77;0,0;0,0;0,0
20954;2;1;4;20954;2014/07/09 00:00:00.000;N;1000,69;0,0;0,0;0,0
20955;2;1;1;20955;2014/07/09 00:00:00.000;N;1209,74;0,0;0,0;0,0
20956;2;1;1;20956;2014/07/09 00:00:00.000;N;778,0;0,0;0,0;0,0
20957;1;3;3;20957;2014/07/09 00:00:00.000;N;1291,47;0,0;0,0;0,0
20958;2;3;4;20958;2014/07/09 00:00:00.000;N;626,98;0,0;0,0;0,0
20959;2;1;1;20959;2014/07/09 00:00:00.000;N;828,9;0,0;0,0;0,0
20960;1;2;6;20960;2014/07/09 00:00:00.000;N;143,0;0,0;0,0;0,0
20961;1;3;3;20961;2014/07/09 00:00:00.000;N;662,4;0,0;0,0;0,0
20962;2;2;5;20962;2014/07/09 00:00:00.000;N;476,95;0,0;0,0;0,0
20963;2;2;2;20963;2014/07/09 00:00:00.000;N;1180,6;0,0;0,0;0,0
20964;2;1;2;20964;2014/07/09 00:00:00.000;N;831,46;0,0;0,0;0,0
20965;1;2;6;20965;2014/07/09 00:00:00.000;N;1595,81;0,0;0,0;0,0
20966;1;2;2;20966;2014/07/09 00:00:00.000;N;1041,13;0,0;0,0;0,0
20967;3;3;5;20967;2014/07/09 00:00:00.000;N;1573,9;0,0;0,0;0,0
20968;2;1;2;20968;2014/07/09 00:00:00.000;N;1014,97;0,0;0,0;0,0
20969;2;2;6;20969;2014/07/09 00:00:00.000;N;458,9;0,0;0,0;0,0
20970;1;2;2;20970;2014/07/09 00:00:00.000;N;1172,36;0,0;0,0;0,0
20971;1;2;4;20971;2014/07/09 00:00:00.000;N;1017,14;0,0;0,0;0,0
20972;2;3;1;20972;2014/07/09 00:00:00.000;N;565,86;0,0;0,0;0,0
20973;1;2;4;20973;2014/07/09 00:00:00.000;N;1470,93;0,0;0,0;0,0
20974;1;2;5;20974;2014/07/09 00:00:00.000;N;422,9;0,0;0,0;0,0
20975;1;1;5;20975;2014/07/09 00:00:00.000;N;1349,72;0,0;0,0;0,0
20976;2;3;6;20976;2014/07/09 00:00:00.000;N;657,83;0,0;0,0;0,0
20977;3;2;4;20977;2014/07/09 00:00:00.000;N;852,46;0,0;0,0;0,0
20978;2;1;2;20978;2014/07/09 00:00:00.000;N;1438,1;0,0;0,0;0,0
20979;1;2;2;20979;2014/07/09 00:00:00.000;N;1065,03;0,0;0,0;0,0
20980;3;1;2;20980;2014/07/09 00:00:00.000;N;1230,0;0,0;0,0;0,0
20981;2;2;2;20981;2014/07/09 00:00:00.000;N;486,0;0,0;0,0;0,0
20982;1;3;6;20982;2014/07/09 00:00:00.000;N;1962,8;0,0;0,0;0,0
20983;2;1;2;20983;2014/07/09 00:00:00.000;N;633,96;0,0;0,0;0,0
20984;1;2;3;20984;2014/07/09 00:00:00.000;N;1292,0;0,0;0,0;0,0
20985;2;1;6;20985;2014/07/09 00:00:00.000;N;1618,8;0,0;0,0;0,0
20986;2;1;3;20986;2014/07/09 00:00:00.000;N;614,61;0,0;0,0;0,0
20987;3;1;6;20987;2014/07/09 00:00:00.000;N;1724,99;0,0;0,0;0,0
20988;1;2;5;20988;2014/07/09 00:00:00.000;N;922,47;0,0;0,0;0,0
20989;2;1;4;20989;2014/07/09 00:00:00.000;N;1061,6;0,0;0,0;0,0
20990;2;3;5;20990;2014/07/09 00:00:00.000;N;409,85;0,0;0,0;0,0
20991;2;1;2;20991;2014/07/09 00:00:00.000;N;762,46;0,0;0,0;0,0
20992;1;3;3;20992;2014/07/09 00:00:00.000;N;672,16;0,0;0,0;0,0
20993;2;3;5;20993;2014/07/09 00:00:00.000;N;1597,74;0,0;0,0;0,0
20994;1;2;2;20994;2014/07/09 00:00:00.000;N;883,0;0,0;0,0;0,0
20995;1;2;6;20995;2014/07/09 00:00:00.000;N;608,0;0,0;0,0;0,0
20996;1;2;6;20996;2014/07/09 00:00:00.000;N;1092,79;0,0;0,0;0,0
20997;2;1;3;20997;2014/07/09 00:00:00.000;N;647,55;0,0;0,0;0,0
20998;3;2;4;20998;2014/07/09 00:00:00.000;N;1816,07;0,0;0,0;0,0
20999;3;3;5;20999;2014/07/09 00:00:00.000;N;703,0;0,0;0,0;0,0
21000;2;1;5;21000;2014/07/09 00:00:00.000;N;1034,3;0,0;0,0;0,0
21001;2;3;2;21001;2014/07/09 00:00:00.000;N;950,2;0,0;0,0;0,0
21002;1;2;4;21002;2014/07/09 00:00:00.000;N;1217,7;0,0;0,0;0,0
21003;1;1;1;21003;2014/07/09 00:00:00.000;N;610,85;0,0;0,0;0,0
21004;2;2;4;21004;2014/07/09 00:00:00.000;N;986,27;0,0;0,0;0,0
21005;1;2;1;21005;2014/07/09 00:00:00.000;N;1320,8;0,0;0,0;0,0
21006;2;3;1;21006;2014/07/09 00:00:00.000;N;1769,5;0,0;0,0;0,0
21007;3;3;3;21007;2014/07/09 00:00:00.000;N;1277,06;0,0;0,0;0,0
21008;2;2;3;21008;2014/07/11 00:00:00.000;N;672,9;0,0;0,0;0,0
21009;1;1;4;21009;2014/07/11 00:00:00.000;N;894,33;0,0;0,0;0,0
21010;3;3;4;21010;2014/07/11 00:00:00.000;N;669,94;0,0;0,0;0,0
21011;1;1;2;21011;2014/07/11 00:00:00.000;N;1329,6;0,0;0,0;0,0
21012;3;3;3;21012;2014/07/11 00:00:00.000;N;1132,87;0,0;0,0;0,0
21013;3;1;5;21013;2014/07/11 00:00:00.000;N;344,84;0,0;0,0;0,0
21014;2;3;1;21014;2014/07/11 00:00:00.000;N;1484,56;0,0;0,0;0,0
21015;1;1;6;21015;2014/07/11 00:00:00.000;N;711,16;0,0;0,0;0,0
21016;2;2;1;21016;2014/07/11 00:00:00.000;N;1646,1;0,0;0,0;0,0
21017;2;2;6;21017;2014/07/11 00:00:00.000;N;1241,0;0,0;0,0;0,0
21018;1;1;3;21018;2014/07/11 00:00:00.000;N;2294,0;0,0;0,0;0,0
21019;2;3;5;21019;2014/07/11 00:00:00.000;N;698,82;0,0;0,0;0,0
21020;3;1;2;21020;2014/07/11 00:00:00.000;N;1150,64;0,0;0,0;0,0
21021;3;1;2;21021;2014/07/11 00:00:00.000;N;1145,0;0,0;0,0;0,0
21022;2;1;1;21022;2014/07/11 00:00:00.000;N;1448,88;0,0;0,0;0,0
21023;2;3;5;21023;2014/07/11 00:00:00.000;N;763,13;0,0;0,0;0,0
21024;2;3;4;21024;2014/07/11 00:00:00.000;N;976,5;0,0;0,0;0,0
21025;1;2;1;21025;2014/07/11 00:00:00.000;N;1001,85;0,0;0,0;0,0
21026;1;1;5;21026;2014/07/11 00:00:00.000;N;1700,76;0,0;0,0;0,0
21027;1;2;3;21027;2014/07/11 00:00:00.000;N;1685,1;0,0;0,0;0,0
21028;1;2;1;21028;2014/07/11 00:00:00.000;N;296,0;0,0;0,0;0,0
21029;3;3;1;21029;2014/07/11 00:00:00.000;N;878,81;0,0;0,0;0,0
21030;2;2;2;21030;2014/07/11 00:00:00.000;N;1176,3;0,0;0,0;0,0
21031;2;3;5;21031;2014/07/11 00:00:00.000;N;987,46;0,0;0,0;0,0
21032;1;3;6;21032;2014/07/11 00:00:00.000;N;711,7;0,0;0,0;0,0
21033;3;2;3;21033;2014/07/11 00:00:00.000;N;816,3;0,0;0,0;0,0
21034;2;3;5;21034;2014/07/11 00:00:00.000;N;868,0;0,0;0,0;0,0
21035;3;1;2;21035;2014/07/11 00:00:00.000;N;1147,3;0,0;0,0;0,0
21036;3;2;5;21036;2014/07/11 00:00:00.000;N;612,87;0,0;0,0;0,0
21037;3;1;3;21037;2014/07/11 00:00:00.000;N;1238,7;0,0;0,0;0,0
21038;3;2;3;21038;2014/07/11 00:00:00.000;N;919,4;0,0;0,0;0,0
21039;2;2;2;21039;2014/07/11 00:00:00.000;N;952,22;0,0;0,0;0,0
21040;1;1;4;21040;2014/07/11 00:00:00.000;N;1046,4;0,0;0,0;0,0
21041;1;3;4;21041;2014/07/11 00:00:00.000;N;451,94;0,0;0,0;0,0
21042;1;3;3;21042;2014/07/11 00:00:00.000;N;1372,87;0,0;0,0;0,0
21043;1;3;6;21043;2014/07/11 00:00:00.000;N;653,91;0,0;0,0;0,0
21044;2;1;1;21044;2014/07/11 00:00:00.000;N;759,75;0,0;0,0;0,0
21045;1;1;2;21045;2014/07/11 00:00:00.000;N;1508,74;0,0;0,0;0,0
21046;2;3;5;21046;2014/07/11 00:00:00.000;N;379,79;0,0;0,0;0,0
21047;1;1;4;21047;2014/07/11 00:00:00.000;N;227,0;0,0;0,0;0,0
21048;3;1;4;21048;2014/07/11 00:00:00.000;N;1300,0;0,0;0,0;0,0
21049;2;2;3;21049;2014/07/11 00:00:00.000;N;1627,5;0,0;0,0;0,0
21050;1;1;2;21050;2014/07/11 00:00:00.000;N;1704,6;0,0;0,0;0,0
21051;1;2;3;21051;2014/07/11 00:00:00.000;N;810,73;0,0;0,0;0,0
21052;1;2;2;21052;2014/07/11 00:00:00.000;N;773,8;0,0;0,0;0,0
21053;2;3;5;21053;2014/07/11 00:00:00.000;N;1964,81;0,0;0,0;0,0
21054;3;3;3;21054;2014/07/11 00:00:00.000;N;1156,29;0,0;0,0;0,0
21055;2;2;2;21055;2014/07/11 00:00:00.000;N;687,5;0,0;0,0;0,0
21056;3;1;6;21056;2014/07/11 00:00:00.000;N;1097,17;0,0;0,0;0,0
21057;1;2;3;21057;2014/07/11 00:00:00.000;N;806,0;0,0;0,0;0,0
21058;3;2;3;21058;2014/07/11 00:00:00.000;N;1429,99;0,0;0,0;0,0
21059;1;3;2;21059;2014/07/11 00:00:00.000;N;385,0;0,0;0,0;0,0
21060;2;1;5;21060;2014/07/11 00:00:00.000;N;667,6;0,0;0,0;0,0
21061;3;2;2;21061;2014/07/11 00:00:00.000;N;1163,3;0,0;0,0;0,0
21062;1;3;1;21062;2014/07/11 00:00:00.000;N;1190,9;0,0;0,0;0,0
21063;3;2;3;21063;2014/07/11 00:00:00.000;N;2054,47;0,0;0,0;0,0
21064;3;1;3;21064;2014/07/11 00:00:00.000;N;908,05;0,0;0,0;0,0
21065;2;3;5;21065;2014/07/11 00:00:00.000;N;922,0;0,0;0,0;0,0
21066;2;3;6;21066;2014/07/11 00:00:00.000;N;1642,4;0,0;0,0;0,0
21067;3;2;4;21067;2014/07/11 00:00:00.000;N;2026,97;0,0;0,0;0,0
21068;3;1;3;21068;2014/07/11 00:00:00.000;N;1099,0;0,0;0,0;0,0
21069;1;3;3;21069;2014/07/11 00:00:00.000;N;870,9;0,0;0,0;0,0
21070;1;2;3;21070;2014/07/11 00:00:00.000;N;1132,87;0,0;0,0;0,0
21071;1;3;4;21071;2014/07/11 00:00:00.000;N;1287,01;0,0;0,0;0,0
21072;2;3;6;21072;2014/07/11 00:00:00.000;N;1033,84;0,0;0,0;0,0
21073;2;2;2;21073;2014/07/11 00:00:00.000;N;2230,8;0,0;0,0;0,0
21074;1;3;1;21074;2014/07/11 00:00:00.000;N;1094,59;0,0;0,0;0,0
21075;3;2;5;21075;2014/07/11 00:00:00.000;N;756,3;0,0;0,0;0,0
21076;2;1;3;21076;2014/07/11 00:00:00.000;N;681,2;0,0;0,0;0,0
21077;2;1;1;21077;2014/07/11 00:00:00.000;N;1109,37;0,0;0,0;0,0
21078;1;2;2;21078;2014/07/11 00:00:00.000;N;820,75;0,0;0,0;0,0
21079;1;1;1;21079;2014/07/11 00:00:00.000;N;1122,91;0,0;0,0;0,0
21080;1;3;1;21080;2014/07/11 00:00:00.000;N;1096,55;0,0;0,0;0,0
21081;3;1;3;21081;2014/07/11 00:00:00.000;N;1014,93;0,0;0,0;0,0
21082;3;3;1;21082;2014/07/11 00:00:00.000;N;997,6;0,0;0,0;0,0
21083;1;2;1;21083;2014/07/11 00:00:00.000;N;817,0;0,0;0,0;0,0
21084;1;1;4;21084;2014/07/11 00:00:00.000;N;1068,0;0,0;0,0;0,0
21085;1;1;4;21085;2014/07/11 00:00:00.000;N;757,52;0,0;0,0;0,0
21086;2;1;5;21086;2014/07/11 00:00:00.000;N;1787,9;0,0;0,0;0,0
21087;1;1;5;21087;2014/07/11 00:00:00.000;N;1492,5;0,0;0,0;0,0
21088;1;2;3;21088;2014/07/11 00:00:00.000;N;1194,0;0,0;0,0;0,0
21089;3;3;4;21089;2014/07/11 00:00:00.000;N;916,47;0,0;0,0;0,0
21090;3;1;2;21090;2014/07/11 00:00:00.000;N;822,0;0,0;0,0;0,0
21091;1;2;1;21091;2014/07/11 00:00:00.000;N;1298,8;0,0;0,0;0,0
21092;1;3;2;21092;2014/07/11 00:00:00.000;N;814,38;0,0;0,0;0,0
21093;3;1;3;21093;2014/07/11 00:00:00.000;N;745,0;0,0;0,0;0,0
21094;3;1;4;21094;2014/07/11 00:00:00.000;N;1027,32;0,0;0,0;0,0
21095;3;3;2;21095;2014/07/11 00:00:00.000;N;889,4;0,0;0,0;0,0
21096;1;3;3;21096;2014/07/11 00:00:00.000;N;839,02;0,0;0,0;0,0
21097;2;3;2;21097;2014/07/11 00:00:00.000;N;862,32;0,0;0,0;0,0
21098;3;3;2;21098;2014/07/11 00:00:00.000;N;720,4;0,0;0,0;0,0
